species,clip,k,arm,f0_annotated,strict_cents,oct_tol_cents,octave_correct,corr,coverage,n_scored
lions,lions/Biologger Roars Expanded (500ms)/RD-10-1_R1.WAV,0,crepe,208.984375,27.406728781001977,27.406728781001977,1.0,0.9851526737942142,0.7894736842105263,30
lions,lions/Biologger Roars Expanded (500ms)/RD-10-1_R1.WAV,2,crepe,208.984375,33.42987887381254,33.42987887381254,1.0,0.5801427646584,0.3684210526315789,14
lions,lions/Biologger Roars Expanded (500ms)/RD-10-1_R1.WAV,4,crepe,208.984375,1834.2644731931239,253.40173931333067,0.0,,0.05263157894736842,2
lions,lions/Biologger Roars Expanded (500ms)/RD-10-1_R1.WAV,6,crepe,208.984375,28.316266433485886,28.316266433485886,1.0,-0.11096979927048391,0.39473684210526316,15
lions,lions/Biologger Roars Expanded (500ms)/RD-10-2_R2.WAV,0,crepe,189.453125,44.31432871096364,44.31432871096364,1.0,0.9272409402886964,0.8055555555555556,29
lions,lions/Biologger Roars Expanded (500ms)/RD-10-2_R2.WAV,2,crepe,189.453125,1767.7835608836413,65.2095133774621,0.0,-0.7985374991301442,0.5555555555555556,20
lions,lions/Biologger Roars Expanded (500ms)/RD-10-2_R2.WAV,4,crepe,189.453125,30.801950819481874,30.801950819481874,1.0,0.6937846734507398,0.2777777777777778,10
lions,lions/Biologger Roars Expanded (500ms)/RD-10-2_R2.WAV,6,crepe,189.453125,46.27266834674704,46.27266834674704,1.0,0.6132966854139459,0.3888888888888889,14
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R2.WAV,0,crepe,204.1015625,35.56073836790448,35.56073836790448,1.0,0.8386527015093819,0.75,30
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R2.WAV,2,crepe,204.1015625,41.8192712660444,41.8192712660444,1.0,0.7585960546505929,0.325,13
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R2.WAV,4,crepe,204.1015625,41.78592788047586,41.78592788047586,1.0,0.8258751978602654,0.35,14
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R2.WAV,6,crepe,204.1015625,28.65190664135153,28.65190664135153,1.0,0.833151746462656,0.325,13
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R3.WAV,0,crepe,200.1953125,37.09404799806457,37.09404799806457,1.0,0.9857331895297743,0.8333333333333334,30
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R3.WAV,2,crepe,200.1953125,51.59584092063805,51.59584092063805,1.0,0.6551243108505163,0.25,9
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R3.WAV,4,crepe,200.1953125,24.905832947085763,24.905832947085763,1.0,0.2510911125120564,0.2222222222222222,8
lions,lions/Biologger Roars Expanded (500ms)/RD-10-3_R3.WAV,6,crepe,200.1953125,45.06090916473816,45.06090916473816,1.0,-0.22200127386166815,0.2222222222222222,8
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R2.WAV,0,crepe,168.9453125,37.586089406139,37.586089406139,1.0,0.7449363468117599,0.7666666666666667,23
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R2.WAV,2,crepe,168.9453125,24.43432827194054,24.43432827194054,1.0,0.9786168407905906,0.5,15
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R2.WAV,4,crepe,168.9453125,21.337259914127863,21.337259914127863,1.0,0.5687935707967312,0.3,9
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R2.WAV,6,crepe,168.9453125,36.5536874812244,36.5536874812244,1.0,0.7751320816932664,0.23333333333333334,7
lions,lions/Biologger Roars Expanded (500ms)/RD-5-1_R1.WAV,0,crepe,191.40625,40.570063790818445,40.570063790818445,1.0,0.9789408818215493,0.6666666666666666,24
lions,lions/Biologger Roars Expanded (500ms)/RD-5-1_R1.WAV,2,crepe,191.40625,1873.5862272718605,107.03459070887486,0.0,-0.1717830110741906,0.6666666666666666,24
lions,lions/Biologger Roars Expanded (500ms)/RD-5-1_R1.WAV,4,crepe,191.40625,43.128253812004345,43.128253812004345,1.0,0.8218032278678924,0.2777777777777778,10
lions,lions/Biologger Roars Expanded (500ms)/RD-5-1_R1.WAV,6,crepe,191.40625,124.1310770473502,78.98273868696506,1.0,0.9430152534213105,0.2777777777777778,10
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R3.WAV,0,crepe,149.4140625,45.64236909154751,45.64236909154751,1.0,0.8569308914958146,0.7083333333333334,17
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R3.WAV,2,crepe,149.4140625,1806.0433602423554,44.59002603177708,0.0,-0.09817446418918031,0.625,15
lions,lions/Biologger Roars Expanded (500ms)/RD-11-1_R3.WAV,6,crepe,149.4140625,2034.9549710072233,167.64312533091731,0.0,-0.25673619150852056,0.20833333333333334,5
lions,lions/Biologger Roars Expanded (500ms)/RD-5-1_R3.WAV,0,crepe,171.875,38.87605493483221,38.87605493483221,1.0,0.9753036049896358,0.6875,22
